% Created by Marsyas
@relation MARSYAS_EMPTYILAM_zcrf.arff
@attribute Mean_Acc5_Mean_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {ILAM}


@data
0.109568,0.093132,0.191023,0.104032,0.044864,0.041518,0.072997,0.049348,0.024544,0.022095,0.036977,0.017505,0.013239,0.013481,0.024941,0.013534,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/adaweta-ngombe-kapolo-uja.wav
% srate 86.132812
0.048580,0.034517,0.074979,0.097766,0.016782,0.013098,0.042052,0.048788,0.019620,0.012600,0.044625,0.020378,0.008189,0.008468,0.036482,0.016489,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/ai-ye!-nzara-yakabora.wav
% srate 86.132812
0.139913,0.119660,0.229540,0.094353,0.062686,0.059079,0.109335,0.041807,0.052681,0.051492,0.074303,0.016161,0.022194,0.022977,0.032593,0.011045,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/akapunda.wav
% srate 86.132812
0.023671,0.016363,0.471336,0.108344,0.006932,0.005348,0.251728,0.065690,0.024997,0.019563,0.354867,0.021500,0.006043,0.005935,0.182706,0.019663,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/akasolo-mudhe.wav
% srate 86.132812
0.062703,0.048894,0.108130,0.099677,0.023685,0.020419,0.059649,0.050450,0.019591,0.017858,0.078047,0.026970,0.012250,0.013388,0.060081,0.018886,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/akwa-musadi-moyo-wenu-he-he-he.wav
% srate 86.132812
0.028820,0.023497,0.316130,0.120975,0.011505,0.010159,0.273462,0.077888,0.017422,0.014969,0.253204,0.029922,0.006062,0.006271,0.204507,0.023289,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/alhamdulilla.wav
% srate 86.132812
0.087905,0.064666,0.143386,0.103530,0.040448,0.031850,0.095558,0.047902,0.029456,0.021668,0.049714,0.031504,0.020992,0.018994,0.070208,0.020224,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/ali-majengo.wav
% srate 86.132812
0.048411,0.040312,0.087804,0.108701,0.014210,0.012300,0.050934,0.064808,0.020265,0.028115,0.076434,0.052267,0.009894,0.018738,0.082837,0.033084,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/amai-anda-nena-mangwila-ngwila-lekani.wav
% srate 86.132812
0.026665,0.017098,0.097730,0.094787,0.015749,0.008575,0.121865,0.051943,0.015958,0.014898,0.151825,0.031626,0.012042,0.011833,0.154343,0.024074,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/amaseyibokwe-athengwa-ngemali-eninzi.wav
% srate 86.132812
0.079831,0.059379,0.116645,0.091872,0.025291,0.019391,0.052296,0.048120,0.028376,0.026148,0.060339,0.025737,0.014058,0.013311,0.038086,0.018608,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/aminoiye.wav
% srate 86.132812
0.030149,0.025740,0.040437,0.112670,0.011654,0.010126,0.026563,0.069012,0.004189,0.003689,0.057616,0.027586,0.005770,0.005620,0.035541,0.019569,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/ananga-kwa-amai-ndikanenaiyi.wav
% srate 86.132812
0.123437,0.105675,0.208676,0.101457,0.057775,0.054142,0.100977,0.048018,0.055890,0.048933,0.102836,0.025246,0.021750,0.022068,0.045797,0.016659,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/anatami.wav
% srate 86.132812
0.048260,0.041022,0.065578,0.104215,0.015485,0.012773,0.027056,0.059131,0.009466,0.007562,0.017510,0.023472,0.008596,0.007658,0.017563,0.018208,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/angelo.wav
% srate 86.132812
0.073871,0.069832,0.127119,0.100887,0.020141,0.016704,0.042954,0.053783,0.018801,0.045943,0.095268,0.049984,0.008332,0.015346,0.032275,0.036968,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/anya-vindelu-tayani-uyanga.wav
% srate 86.132812
0.128586,0.105428,0.210633,0.095119,0.056188,0.053033,0.094204,0.043343,0.090004,0.076444,0.152707,0.026030,0.043095,0.045918,0.072665,0.017368,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/anyangwila-yanga-pano-kwawo.wav
% srate 86.132812
0.129513,0.114998,0.182178,0.097971,0.018831,0.019218,0.029458,0.050698,0.028646,0.027251,0.041451,0.019249,0.007621,0.008207,0.013749,0.016888,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/apegale.wav
% srate 86.132812
0.057938,0.059086,0.105795,0.080628,0.022646,0.020679,0.051059,0.024537,0.019821,0.041438,0.081499,0.030524,0.010808,0.012428,0.027038,0.018159,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/asazi-kambe.wav
% srate 86.132812
0.057065,0.046799,0.081698,0.098557,0.015275,0.011703,0.030796,0.056609,0.018805,0.015640,0.036587,0.020255,0.010403,0.009696,0.028117,0.018501,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/asiyoyetha-lengoma-yeye-badala.wav
% srate 86.132812
0.061381,0.050137,0.087632,0.098727,0.016151,0.011736,0.032111,0.050835,0.020834,0.018411,0.040571,0.026642,0.013435,0.011757,0.028318,0.018268,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/atshakongwe-wamwe-muno-kuwala-kwawo.wav
% srate 86.132812
0.077089,0.063300,0.127690,0.108427,0.024805,0.023768,0.055806,0.060036,0.014072,0.024956,0.050880,0.027678,0.009412,0.015295,0.041621,0.019511,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/atufundi-uyanganje.wav
% srate 86.132812
0.059853,0.051724,0.082011,0.104158,0.017070,0.014191,0.028759,0.057415,0.013439,0.012207,0.020610,0.022547,0.009501,0.008347,0.017002,0.020339,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/atuwendi-kumanzi-ntwende-kumulonga-tukateke-menda.wav
% srate 86.132812
0.049857,0.041491,0.090786,0.096593,0.010830,0.009779,0.089584,0.050795,0.013613,0.015574,0.102760,0.018376,0.010297,0.008740,0.134774,0.018960,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/aunakuva-unafoko-upendukile.wav
% srate 86.132812
0.039775,0.034718,0.053321,0.097691,0.013740,0.011847,0.023231,0.049592,0.011415,0.009106,0.020073,0.019348,0.010791,0.008621,0.023388,0.016582,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/awakasi-mbuwayi.wav
% srate 86.132812
0.025068,0.047632,0.094271,0.080846,0.018450,0.020113,0.052153,0.023331,0.010248,0.060363,0.119557,0.031674,0.008999,0.016734,0.043532,0.019036,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/ayalero-makulata.wav
% srate 86.132812
0.079629,0.058530,0.119382,0.094707,0.033143,0.025975,0.063735,0.045660,0.039759,0.033700,0.074475,0.016073,0.017344,0.018432,0.037669,0.013645,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/ayaya-wo-mami-yami-e.wav
% srate 86.132812
0.013499,0.009993,0.238945,0.124951,0.005562,0.003710,0.312834,0.080770,0.003327,0.002441,0.196769,0.026494,0.003059,0.002631,0.185944,0.020751,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/aye-welele-wa-mhalaka.wav
% srate 86.132812
0.034095,0.023437,0.048891,0.103381,0.013754,0.008650,0.044431,0.058221,0.016807,0.010170,0.046565,0.022776,0.008708,0.006174,0.073104,0.020820,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/ayemere-kasunau-nkwanzi.wav
% srate 86.132812
0.097947,0.088173,0.194075,0.077647,0.032994,0.034103,0.076545,0.023763,0.041203,0.050586,0.122546,0.024822,0.027533,0.036275,0.054432,0.014784,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/ba-mari-tukasambe.wav
% srate 86.132812
0.020603,0.017889,0.020934,0.107533,0.003803,0.002650,0.006787,0.061951,0.005625,0.005696,0.026769,0.032647,0.005458,0.004163,0.019005,0.022174,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/ba-mo-loile.wav
% srate 86.132812
0.045092,0.038462,0.082254,0.101609,0.014313,0.011492,0.064596,0.055276,0.016197,0.014326,0.044868,0.027259,0.005803,0.005675,0.100056,0.019096,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/ba-tsetse-ka-likepe.wav
% srate 86.132812
0.033954,0.028887,0.038707,0.091885,0.008252,0.005785,0.016340,0.043305,0.007321,0.012819,0.038967,0.027857,0.005753,0.006875,0.034044,0.019156,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/babalasi.wav
% srate 86.132812
0.035636,0.027282,0.063954,0.102920,0.009197,0.006793,0.050426,0.060184,0.016518,0.013992,0.070421,0.024234,0.004880,0.004948,0.096983,0.017068,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bachituta-panchi.wav
% srate 86.132812
0.090915,0.064901,0.147593,0.098882,0.044713,0.039958,0.101599,0.048461,0.033241,0.025109,0.067513,0.017832,0.018307,0.020006,0.043365,0.014713,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/balozi-na-upange.wav
% srate 86.132812
0.184984,0.156063,0.299130,0.094520,0.045780,0.046314,0.088457,0.046925,0.070069,0.071294,0.088607,0.021270,0.021412,0.022260,0.081142,0.018144,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bam!-mfana-kabanina-undenzenzima.wav
% srate 86.132812
0.040144,0.036905,0.053773,0.098627,0.009429,0.007670,0.015737,0.054267,0.011092,0.037613,0.077459,0.052655,0.005836,0.015768,0.032798,0.036172,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bamwioka-mwana-anku-angu.wav
% srate 86.132812
0.038571,0.032363,0.047397,0.097106,0.013787,0.009613,0.021488,0.048858,0.015242,0.011641,0.027918,0.023811,0.015781,0.013424,0.029050,0.018049,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bana-ba-tau-we-e!.wav
% srate 86.132812
0.042752,0.051646,0.105593,0.077186,0.016272,0.017281,0.055888,0.023896,0.016911,0.037920,0.085447,0.035320,0.008167,0.017811,0.052012,0.020614,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bankulu-ne-yumba.wav
% srate 86.132812
0.030690,0.025630,0.051323,0.116205,0.011513,0.009774,0.052337,0.070739,0.011738,0.010093,0.040353,0.026824,0.005788,0.005434,0.090619,0.020915,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/baroka-rifeng-rifeng.wav
% srate 86.132812
0.047999,0.040595,0.060842,0.101254,0.011931,0.008919,0.023442,0.056438,0.012975,0.011147,0.032700,0.028197,0.013776,0.010999,0.032467,0.019599,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bateme-makonge.wav
% srate 86.132812
0.030823,0.023624,0.056821,0.109509,0.010935,0.007647,0.051519,0.065811,0.011928,0.009721,0.080596,0.027504,0.008432,0.006508,0.105168,0.022114,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/batwala-bafe.wav
% srate 86.132812
0.026889,0.022386,0.052750,0.106486,0.012374,0.011178,0.040448,0.055315,0.004932,0.004653,0.095880,0.018298,0.005013,0.005126,0.082523,0.015955,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bayeza-kusasa.wav
% srate 86.132812
0.028012,0.022143,0.131882,0.098530,0.010655,0.008786,0.192374,0.050957,0.007984,0.007477,0.112819,0.026354,0.006898,0.005100,0.169006,0.020860,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bemu-iuvoni-memba.wav
% srate 86.132812
0.030427,0.024594,0.048597,0.107310,0.012778,0.009595,0.044316,0.062350,0.009381,0.007837,0.045220,0.029933,0.011534,0.010532,0.080342,0.021381,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bengiyo-shela.wav
% srate 86.132812
0.049683,0.042763,0.073422,0.096536,0.022308,0.017865,0.060116,0.049045,0.025702,0.022660,0.050843,0.026145,0.030515,0.028928,0.088969,0.017703,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/benoni.wav
% srate 86.132812
0.045585,0.035840,0.068496,0.098363,0.013371,0.010197,0.029973,0.053181,0.018107,0.015555,0.037401,0.023009,0.006287,0.006395,0.023345,0.018017,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bilimankhwe!.wav
% srate 86.132812
0.076996,0.062836,0.123927,0.104480,0.028270,0.027451,0.070823,0.052803,0.022534,0.018159,0.042334,0.021097,0.019571,0.020428,0.048417,0.014191,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bireke-bifwerya.wav
% srate 86.132812
0.079524,0.062112,0.146396,0.103442,0.025818,0.022523,0.067953,0.057205,0.024432,0.020495,0.052848,0.035159,0.012103,0.012584,0.056994,0.022502,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bu.wav
% srate 86.132812
0.065377,0.047705,0.139198,0.101531,0.025100,0.021170,0.128942,0.051609,0.019419,0.017762,0.090660,0.018277,0.012949,0.013344,0.130838,0.017043,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bungalile-utshuala.wav
% srate 86.132812
0.054547,0.044902,0.084220,0.095299,0.024531,0.018950,0.060844,0.050288,0.027878,0.023011,0.059186,0.020235,0.033152,0.030939,0.082810,0.017268,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/buyani-sangweni.wav
% srate 86.132812
0.041370,0.034344,0.064920,0.094765,0.016829,0.012189,0.048697,0.050653,0.018947,0.015372,0.053861,0.026392,0.021179,0.019979,0.079276,0.019198,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bwalwa-bwa-chiwowo.wav
% srate 86.132812
0.024476,0.019774,0.028561,0.097475,0.007013,0.004328,0.015409,0.049078,0.005642,0.004046,0.051945,0.020236,0.008071,0.005665,0.038308,0.017306,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bwana-moshi-ufunguo-nakupa-wasia.wav
% srate 86.132812
0.104814,0.081846,0.171697,0.100836,0.051270,0.046887,0.095829,0.051204,0.030410,0.025600,0.055658,0.029376,0.017667,0.018692,0.035404,0.019824,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bwana-shanua-kidzhere-nguma-inende.wav
% srate 86.132812
0.056124,0.048037,0.096869,0.101424,0.021601,0.018612,0.065752,0.049748,0.024250,0.032159,0.089297,0.055959,0.020120,0.024924,0.100113,0.033294,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/bwasemera-obugenyi-bwamunywani-wange.wav
% srate 86.132812
0.097518,0.105304,0.193992,0.077105,0.026842,0.028191,0.037109,0.024727,0.031084,0.038317,0.074492,0.051285,0.011381,0.015168,0.034983,0.030142,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chani-zangaria.wav
% srate 86.132812
0.017721,0.014792,0.028299,0.113784,0.004725,0.002767,0.026916,0.069651,0.004892,0.003715,0.042241,0.029102,0.002722,0.002558,0.076139,0.023857,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chansi-cha-nzige.wav
% srate 86.132812
0.145384,0.118619,0.244595,0.097499,0.040767,0.035192,0.079272,0.049388,0.061828,0.059842,0.092784,0.028147,0.016245,0.016345,0.037360,0.020008,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chausiku-mwenerunihola.wav
% srate 86.132812
0.109190,0.088262,0.191349,0.103873,0.039502,0.040520,0.072486,0.052036,0.042114,0.042046,0.088340,0.051446,0.015145,0.020102,0.044591,0.030173,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/cheyu-chamunganda.wav
% srate 86.132812
0.039273,0.032905,0.077316,0.104533,0.010240,0.006276,0.044956,0.063055,0.009244,0.007522,0.119501,0.028190,0.006134,0.005226,0.099091,0.021075,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chilungulungu-madje.wav
% srate 86.132812
0.075146,0.061897,0.124937,0.102664,0.026918,0.026134,0.068556,0.049069,0.015128,0.012240,0.056915,0.021330,0.011723,0.013371,0.038345,0.013778,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chipuri.wav
% srate 86.132812
0.044621,0.038010,0.064272,0.099588,0.022450,0.018228,0.049889,0.047982,0.022144,0.017879,0.040726,0.022640,0.018907,0.017629,0.045917,0.018188,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chisisi-zano-rine-godo.wav
% srate 86.132812
0.049765,0.036982,0.087092,0.097706,0.028149,0.024062,0.090889,0.046044,0.026742,0.023092,0.068308,0.021281,0.026737,0.026923,0.101623,0.016372,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chitima-wajumbo.wav
% srate 86.132812
0.116254,0.096917,0.189221,0.098336,0.031239,0.027310,0.049613,0.051065,0.040682,0.037112,0.077384,0.020619,0.015469,0.016240,0.036294,0.017566,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chitulu-ledu-mulomba-shinka.wav
% srate 86.132812
0.031219,0.022063,0.164557,0.100626,0.012464,0.008862,0.174839,0.051950,0.017451,0.014061,0.201298,0.020888,0.006907,0.006267,0.178576,0.016428,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chiyabula.wav
% srate 86.132812
0.043776,0.034664,0.057225,0.095006,0.019877,0.016127,0.044907,0.041535,0.016691,0.014167,0.059931,0.016429,0.013587,0.012579,0.047851,0.013356,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chombela.wav
% srate 86.132812
0.048238,0.041342,0.186501,0.100009,0.022191,0.019326,0.113094,0.055596,0.018321,0.016713,0.233353,0.020038,0.010602,0.010601,0.145399,0.020338,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/chundalala-chawona-mwezi.wav
% srate 86.132812
0.045578,0.039005,0.062872,0.103317,0.013736,0.009755,0.021540,0.060723,0.011192,0.009524,0.018360,0.020713,0.006213,0.004960,0.011683,0.017977,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/cilelensuma.wav
% srate 86.132812
0.041638,0.033160,0.058917,0.098393,0.017659,0.015993,0.042939,0.046606,0.015353,0.013452,0.029191,0.023178,0.009166,0.011515,0.032542,0.018192,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/cingoma-ca-kubaruka.wav
% srate 86.132812
0.030600,0.023254,0.053810,0.103850,0.014066,0.009829,0.057940,0.057204,0.009431,0.007358,0.074078,0.032583,0.010821,0.009771,0.093216,0.022699,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/dada-mwajuma-nifichie-siri-yangu-mpenzi.wav
% srate 86.132812
0.041659,0.032994,0.061906,0.105730,0.013168,0.010472,0.038056,0.061325,0.016580,0.014770,0.041085,0.038009,0.005894,0.009629,0.064660,0.027104,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/de-aar.wav
% srate 86.132812
0.055855,0.050280,0.075218,0.108436,0.012562,0.009977,0.023077,0.059247,0.011699,0.008872,0.018851,0.024201,0.005386,0.005171,0.033639,0.019979,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/doreka-reka-obwenzi.wav
% srate 86.132812
0.098343,0.086620,0.193243,0.078257,0.034608,0.033956,0.058782,0.025430,0.027829,0.028558,0.072045,0.027659,0.011849,0.013403,0.038456,0.016136,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/drum-rhythms-for-ngoma-dzi-ya-wontiwe-dance.wav
% srate 86.132812
0.015018,0.013414,0.030944,0.104605,0.005597,0.004987,0.057898,0.054468,0.003657,0.003864,0.030919,0.022787,0.003003,0.002897,0.094386,0.015717,ILAM
% filename /Users/Maxime/Documents/University/2015/Cmput466/Project/ILAM_samples_wav/drum-rhythms.wav
% srate 86.132812
